ID,Course Code,Course Title,Credit Hours,Faculty,School,Lecture Hours,Tutorial Hours,Lab Hours,Student Type,Elective
251,ACC487,Accounting Information Systems,3,Faculty of International Business and Humanities,School of International Business,2,0,2,UG,FALSE
252,ACC488,ICT for Social Good,3,Faculty of International Business and Humanities,School of International Business,2,0,2,UG,FALSE
254,AIS611,Advanced Database Systems,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
255,AIS612,"Accounting Theory I: Theory of Corporate Disclosures, Control, And Governance             ",3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
256,AIS621,Accounting Theory Ii: Empirical Analysis of Financial Reporting,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
257,PHD511,Qualitative Research Methods (1),3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
258,PHD521,Qualitative Research Methods (2),3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
259,PHD512,Quantitative Analysis (1),3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
260,PHD522,Quantitative Analysis (2),3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
261,AIS630,Income Taxation,2,Faculty of International Business and Humanities,School of International Business,2,0,0,PG,FALSE
262,AIS631,Government and Not-For-Profit Accounting,2,Faculty of International Business and Humanities,School of International Business,2,0,0,PG,FALSE
263,AIS632,Fraud Examination,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
264,AIS633,Accounting Ethics,2,Faculty of International Business and Humanities,School of International Business,2,0,0,PG,FALSE
265,AIS634,International Accounting,2,Faculty of International Business and Humanities,School of International Business,2,0,0,PG,FALSE
266,AIS635,It Acquisitions Management,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
267,AIS636,Databases Design and Management,2,Faculty of International Business and Humanities,School of International Business,2,0,0,PG,FALSE
268,AIS637,Machine Learning,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
269,AIS638,Electronic Commerce,2,Faculty of International Business and Humanities,School of International Business,2,0,0,PG,FALSE
270,BUA111,Philosophy of the Social Sciences,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
271,BUA514,Business Workshop,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
272,BUA524,Project Management and Decision Analytics,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
273,BUA611,Ethics and Corporate Social Responsibility,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
274,BUA612,Microeconomic Theory and Empirical Analysis,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
275,BUA523,Organizational Theory,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
276,BUA621,Information Systems,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
277,BUA622,Behavioral and Experimental Economics,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
278,BUA623,Organization Behavior,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
279,BUA624,Data Mining,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
280,BUA625,Mathematical Statistics,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
281,BUA626,Strategic Management,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
282,CMF511,The Science of Climate Change,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
283,CMF512,Impacts and Adaptation to Climate Change,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
284,CMF513,Financial and Carbon Accounting & Reporting,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
285,CMF521,Risk Management and Climate Change,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
286,CMF522,"Business Economics, Climate Change and the Environment                                    ",3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
287,CMF523,Corporate Finance and Carbon Finance,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
288,CMF611,Clean Tech Innovation and Investment,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
289,CMF621,Climate Change and Governance,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
290,CMF630,Marketing and Sustainability,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
291,CMF631,Mitigating Climate Change,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
292,CMF632,Change Management,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
293,CMF633,Energy Economics and Strategy,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
294,CMF634,Carbon Consulting Project,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
295,CMF635,Low Carbon Investment,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
296,IEM511,Business Engineering Fundamentals I,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
297,IEM512,Innovation and Technology Management I,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
298,IEM513,Technology Entrepreneurship & Commercialization I,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
299,IEM521,Engineering Management and Decision Making,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
300,IEM522,Business Engineering Fundamentals II,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
301,IEM523,Innovation and Technology Management II,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
302,IEM611,Technology Entrepreneurship & Commercialization II,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
303,IEM621,Globalization Immersion Experience & Entrepreneurship,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
304,IEM630,Data Driven Marketing,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
305,IEM631,Economic Foundations of Strategy,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
306,IEM632,Managing Global Sourcing,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
307,IEM633,Organizational Behavior and HRM,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
308,IEM634,Digital Business Model & E-Commerce,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
309,IEM635,Managing Organizational Change,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
310,IEM636,Managing the negotiation process,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
311,IEM637,Supply Chain Sustainability,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
317,BUA511,Philosophy of the Social Sciences,3,Faculty of International Business and Humanities,School of International Business,0,0,0,PG,FALSE
318,ECE501,Advanced Analog Integrated Circuits,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
319,ECE502,Advanced Digital and Data Communications,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
320,ECE503,Advanced Digital Integrated Circuits,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
321,ECE504,Computer-Aided Verification of Electronic Circuits and Systems,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
322,ECE505,Analysis and Design of VLSI Mixed-Signal Integrated Circuits,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
323,ECE506,Advanced IC Processing and Layout,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
324,ECE507,Advanced Solid State Devices,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
325,ECE508,Advanced Integrated Circuits for Communications,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
326,ECE509,VLSI Design: System Approach,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
327,ECE510,Advanced Digital Signal Processing,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
328,ECE511,Information Theory,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
329,ECE512,Error Control Coding,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
330,ECE513,Digital Image Processing,3,Faculty of Engineering and Applied Sciences,---,2,2,0,PG,FALSE
331,ECE514,Sensors and DSP Systems Design,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
332,ECE515,Microwave Engineering,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
333,ECE601,Quantum and Optical Electronics,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
334,ECE602,Radio Frequency Integrated Circuits Design,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
335,ECE603,Nanoscale Fabrication,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
336,ECE604,Nanoelectronic Devices and Circuits,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
337,ECE605,High-Speed Signal and Image Processing with VLSI,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
338,ECE606,Complex Digital Systems Design,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
339,ECE607,Mobile Communications,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
340,ECE608,High Speed Communications Networks,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
341,ECE609,Neural and Nonlinear Information Processing,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
342,ECE610,Advanced Antenna Design,3,Faculty of Engineering and Applied Sciences,Electronics and Communications Engineering,0,0,0,PG,FALSE
